karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat
1812360,9002534.0,5399,2,17412,5122,209,126,0,2031,0,0,865,285,378,1008961,141805,5383,2265,928518,10168,16480,6991,348,71,279,481,1882,10101,3915,3942,8808,1881,5375,755,2883,3564,2031,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4693,1,0,3,0,1,0,0,0,0,0,0,0,0,775,65,1,5,58,4,0,1,0,0,0,0,5,3,5,5,4,5,3,1,1,1,0,0
0,3751,5,0,12,5,2,1,0,0,0,0,1,0,0,2012,184,5,10,302,13,4,4,0,1,0,0,13,11,14,14,25,14,1,3,2,5,0,0
2070,17502.0,3,0,10,0,1,0,0,1,0,0,0,0,0,875,114,3,3,161,16,0,0,0,0,0,1,13,10,15,15,12,14,0,1,1,4,1,0
1550,676983.0,126,0,152,59,19,26,0,41,0,0,19,94,77,81402,7119,126,395,58854,1110,2891,833,26,8,6,13,395,124,468,477,607,421,587,140,46,269,41,0
10110,106734,6,0,34,32,5,4,0,7,0,0,1,17,10,12835,828,6,68,2434,252,958,120,0,1,0,3,89,21,96,97,123,90,142,42,5,39,6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10546562,39422543.0,644,0,1921,1200,68,98,0,193,0,0,112,124,292,328325,29544,642,968,123368,3369,4427,2126,105,33,37,71,971,975,1230,1321,2719,1009,2005,404,339,1118,191,0
9635,352932.0,93,0,209,68,9,10,0,17,0,0,19,19,27,36589,3617,93,141,21829,529,610,132,5,2,1,5,154,126,189,198,236,165,290,45,37,89,17,0
255,265617.0,26,0,144,53,7,9,0,32,0,0,5,26,27,24984,2710,26,51,2218,199,767,420,3,1,2,6,53,105,83,99,148,51,131,23,20,55,32,0
4661415,40339789.0,2618,8,6742,2307,144,147,0,745,0,0,430,350,434,697746,74506,2607,2352,121261,8333,15040,2840,323,82,100,317,2214,3563,2961,3010,6996,2215,3876,806,1037,2724,745,0
2060,134105.0,85,0,142,134,6,6,0,18,0,0,19,8,18,18767,2381,85,70,4461,196,252,36,3,1,1,3,89,105,122,123,138,104,68,21,29,61,18,0
65,34440,25,0,71,7,2,0,0,8,0,0,7,2,0,1975,337,25,1,658,16,32,14,0,0,0,0,3,71,11,11,30,3,8,0,10,9,8,0
5,84335,0,0,0,0,1,0,0,0,0,0,0,0,0,700,16,0,2,43,0,6,0,0,0,0,0,2,0,2,3,0,2,0,2,0,0,0,0
0,40,0,0,1,0,1,0,0,1,0,0,0,0,0,1325,145,0,0,154,10,7,43,0,0,0,1,1,1,2,2,7,1,6,0,1,1,1,0
5920,1690859.0,210,0,590,1742,62,70,0,296,0,0,12,89,209,300320,26796,210,1413,29312,3443,2736,1475,212,52,17,94,1501,355,1782,2087,1393,1481,1810,481,105,483,296,0
100,76542,28,0,32,5,4,0,0,6,0,0,6,1,0,8100,310,28,1,26568,11,18,0,0,0,0,0,1,32,7,7,8,1,11,0,9,4,6,0
5225045,116523442,49,0,105,30,6,1,0,21,0,0,7,2,3,17907,1536,46,29,50178,171,293,143,12,1,2,5,27,85,50,51,103,29,84,8,27,53,21,0
0,112132,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3849,6,0,8,1,1,0,0,2,0,0,1,0,0,752,53,6,3,144,7,9,2,0,0,0,0,8,8,9,9,8,7,1,1,1,3,2,0
23205,619150.0,399,0,644,136,9,9,0,51,0,0,93,14,26,35770,5672,397,68,3808,393,609,82,4,3,6,4,116,387,211,211,341,160,187,12,92,100,51,0
0,18947,4,0,10,0,2,0,0,1,0,0,1,2,0,1547,118,4,3,224,14,52,9,0,0,0,0,11,10,12,12,13,11,3,2,2,2,1,0
7835,69973,14,0,51,60,4,0,0,13,0,0,4,2,0,11010,1101,14,41,2614,162,135,53,6,2,0,6,42,51,53,54,187,40,76,13,15,67,13,0
484885,15081575.0,2708,2,5350,1662,112,83,124,671,0,0,731,466,241,538143,67955,2691,1418,491465,5154,12421,4277,115,33,85,164,1289,2921,2027,2236,4087,1358,2728,527,849,1599,666,0
0,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,13074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78471,0,0,0,1,1,0,0,0,0,0,0,0,0,625,12,0,0,20,3,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,1,0,0
10,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19954.0,0,0,0,0,1,0,0,0,0,0,0,0,0,525,6,0,1,4,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
0,122964,3,0,30,41,3,0,0,10,0,0,0,3,0,4662,291,3,6,941,59,118,78,4,1,0,1,8,20,18,18,56,8,31,3,6,25,10,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,3,60,8,0,0,0,0,0,0,7,0,8,8,0,7,0,0,0,0,0,0
9527450,31307005.0,1596,4,6519,4196,309,65,281,1365,0,0,357,193,195,1494311,46168,1591,556,3369655,5529,7425,3359,211,16,112,290,393,3555,1740,4597,5254,374,2188,88,1148,2206,1365,0
261290,3342658,904,0,1513,636,65,1,4610,327,0,0,225,232,0,313845,33606,870,568,332612,2340,6368,3411,108,26,46,103,537,1484,840,931,2322,526,970,195,510,931,314,0
3415,390624.0,59,0,242,287,9,9,0,29,0,0,13,33,24,34616,2678,59,94,25245,666,1187,572,20,1,1,14,97,121,132,132,571,96,362,32,35,267,29,0
10,235407.0,25,0,122,318,12,12,0,25,0,0,0,50,33,48075,4798,25,213,7106,857,1317,389,24,4,4,19,216,93,240,240,417,215,462,89,42,173,25,0
2783400,10066975,1607,0,3759,2287,84,71,367,577,0,0,324,228,213,407202,53874,1597,961,577018,5918,8902,2950,206,27,100,312,847,3348,1394,1749,5858,818,2876,337,1106,2580,575,0
8831875,23638361.0,3002,11,7632,8448,262,86,74,923,0,0,589,447,256,1273664,102093,2990,3013,1466771,15405,16229,9645,546,89,135,419,2847,4659,3915,4611,8927,2921,8077,965,1584,4078,922,0
41180,964776,49,0,191,276,14,0,0,43,0,0,3,52,0,57256,4481,49,186,43491,342,1815,697,6,4,3,35,197,191,237,238,976,194,189,61,47,329,43,0
0,186574,19,0,44,110,9,7,0,20,0,0,4,22,21,32445,2076,19,73,26909,233,710,434,6,0,1,7,86,44,104,105,242,84,126,21,16,111,20,0
22585,345839.0,114,1,312,142,9,0,0,27,0,0,27,17,0,34145,5411,114,148,16771,504,482,278,9,3,5,12,153,167,211,211,480,181,298,39,35,138,27,0
3089817,16770262.0,1369,5,4845,866,84,92,0,673,0,0,270,166,276,411000,33987,1366,712,68906,4927,6879,4079,178,29,64,166,608,2449,1279,1309,3892,599,2281,204,830,1772,671,0
0,3714,2,0,10,0,1,0,0,0,0,0,1,0,0,825,74,2,2,148,2,7,0,0,0,0,0,2,5,2,2,11,2,1,1,1,2,0,0
60,92364,18,0,96,11,2,1,0,7,0,0,4,0,0,3522,498,17,31,915,108,29,9,0,0,0,0,89,50,121,124,33,111,20,13,7,6,7,0
4870,698922.0,115,0,260,327,19,0,0,28,0,0,17,50,0,82131,5939,115,527,43738,1142,1733,435,31,4,0,14,527,133,571,598,517,539,568,166,34,175,28,0
20850,14902533.0,1657,2,5060,1666,116,63,0,580,0,0,415,464,189,556035,64650,1652,1590,368483,5697,12830,4157,170,59,113,175,1471,2698,2031,2088,4183,1450,3082,579,798,1510,580,0
113815,2866852.0,563,0,1558,454,35,40,0,104,0,0,116,173,117,162335,24604,561,737,21257,2614,5490,1187,41,26,13,75,745,811,955,956,2559,832,1456,263,193,846,104,0
2330,173832,78,0,131,154,12,7,0,15,0,0,14,26,12,46324,6376,78,302,9640,878,980,532,15,11,3,6,319,131,335,351,457,320,564,138,57,168,15,0
1107,293143,123,0,458,239,11,11,0,37,0,0,23,30,30,43277,6123,123,217,17773,819,891,310,20,5,6,16,227,249,264,265,548,227,425,72,78,233,37,0
0,22838,17,0,68,3,1,0,0,6,0,0,6,0,0,1435,247,17,3,502,8,13,2,0,0,1,0,3,69,9,9,20,3,3,0,8,5,6,0
5,75559,11,0,21,3,1,0,0,2,0,0,3,0,0,1375,174,11,3,286,10,4,3,0,0,0,0,6,21,8,8,29,6,3,2,6,3,2,0
1712045,10624443.0,1045,8,1950,1962,80,56,50,215,0,0,244,212,168,390803,26941,1043,971,498113,2426,6286,1316,82,31,29,124,986,1112,1278,1453,2687,1063,1068,275,297,960,215,0
3430,745655,183,0,668,4,12,17,0,80,0,0,33,21,30,50539,4404,183,115,44542,627,657,384,11,2,9,15,140,334,354,381,298,159,399,78,75,133,80,0
16101005,125760439.0,8253,6,28763,5217,656,545,0,4541,0,0,1944,679,1633,3190589,257381,8201,4818,2842379,36791,23303,11979,1228,167,445,1033,4191,15861,8599,9104,24218,4003,19998,1505,5798,13064,4526,0
1510,729278.0,86,0,99,2,8,5,0,20,0,0,22,21,7,27630,2771,86,67,8548,343,601,184,10,2,1,6,72,99,104,104,341,82,194,32,27,137,20,0
5,157441.0,4,0,8,0,4,0,0,5,0,0,0,11,0,7545,557,4,17,12401,45,322,102,1,1,0,1,17,4,23,23,15,18,26,8,2,4,5,0
39515,300818.0,118,0,216,66,9,2,0,25,0,0,25,24,3,35689,4992,116,193,12402,535,642,262,14,4,3,6,275,172,312,318,298,281,238,55,53,91,25,0
14875,211831.0,41,0,141,112,12,14,0,15,0,0,3,21,36,48657,5212,41,254,3778,727,726,256,12,2,0,9,256,80,283,283,459,268,343,71,22,187,15,0
330,280139.0,117,0,314,775,14,8,0,37,0,0,25,27,21,60167,7763,117,219,21311,744,767,271,8,3,2,7,224,164,280,280,529,243,397,69,57,205,37,0
5895,932171.0,403,0,767,500,20,26,0,75,0,0,85,62,78,88840,10514,400,304,66669,1256,1999,573,36,6,4,34,306,395,423,426,809,341,751,73,129,340,75,0
1105,68130.0,28,0,56,8,3,1,0,6,0,0,6,3,0,4446,826,28,25,6056,66,73,22,0,0,1,0,56,51,63,63,64,57,22,12,13,26,6,0
300,297840,71,0,203,321,24,2,0,205,0,0,7,23,0,107500,14721,71,657,79235,2402,900,721,117,20,10,71,710,203,906,907,1284,695,1585,276,47,463,205,0
10545,873326.0,150,0,295,112,9,1,0,14,0,0,22,7,0,32862,7558,150,211,15505,685,352,124,17,11,4,15,210,152,309,309,445,293,368,75,40,179,14,0
285,647577.0,33,0,155,381,19,21,0,32,0,0,4,42,63,84778,7265,33,404,106756,620,1223,386,23,14,2,11,422,99,467,472,461,425,284,123,28,145,32,0
109290,9855525.0,4481,6,9538,7460,227,221,0,1807,0,0,1027,987,625,1100304,157421,4433,3823,823115,15650,29345,11939,546,137,146,529,3512,6618,5487,5573,14079,3578,9081,1159,1994,5317,1806,0
3910,533439.0,64,0,220,50,9,0,0,19,0,0,14,8,0,34781,3250,64,102,41940,169,360,177,4,1,1,8,117,120,146,204,187,127,76,41,25,31,19,0
3765,719661.0,260,0,766,157,15,15,0,88,0,0,66,27,38,63662,8443,259,246,34356,967,829,510,18,6,8,26,236,389,339,349,858,243,511,88,116,339,88,0
2890,907627.0,78,0,247,50,8,0,0,36,0,0,17,40,0,27997,4496,78,102,22761,315,997,571,6,2,6,15,103,158,144,149,353,108,167,29,44,99,36,0
0,4142,8,0,21,3,2,0,0,4,0,0,1,0,0,1983,357,8,12,390,23,6,4,0,0,0,0,17,21,20,20,15,16,2,1,3,2,4,0
5,93348,39,0,89,20,3,0,0,13,0,0,9,3,0,4433,755,39,19,1624,49,77,17,3,0,3,0,21,89,31,31,65,18,22,2,13,10,13,0
0,31538,20,0,55,1,3,0,0,11,0,0,5,3,0,3720,759,20,26,932,38,107,23,0,0,0,3,40,56,46,46,78,35,6,1,16,14,11,0
12400,105668,46,0,142,1,3,0,0,17,0,0,13,3,0,4431,1014,46,23,1984,59,102,13,2,2,1,1,27,144,43,43,33,26,18,4,24,9,17,0
0,172,5,0,12,0,1,0,0,2,0,0,0,0,0,1474,221,5,9,50240,22,0,1,0,0,0,3,12,12,14,14,19,12,5,1,1,2,2,0
0,34403,10,0,26,2,2,0,0,6,0,0,1,0,0,2877,598,10,17,592,55,44,4,1,0,0,0,23,28,28,28,19,22,15,4,2,2,6,0
0,78574,71,0,206,31,4,1,0,30,0,0,16,0,0,8435,1050,71,42,2701,79,51,11,2,0,3,6,46,206,73,73,208,44,27,9,27,36,29,0
195,80076,75,0,243,8,3,3,0,27,0,0,14,0,9,6653,1394,75,29,2485,69,122,38,2,1,6,0,30,243,55,58,138,28,22,3,23,16,27,0
0,4506,2,0,9,1,1,0,0,4,0,0,0,1,0,1427,206,2,4,218,15,15,3,1,0,0,0,5,9,9,9,9,5,5,1,2,4,4,0
0,163,0,0,1,6,1,0,0,1,0,0,0,0,0,1267,71,0,3,247,6,5,2,0,0,1,1,3,1,4,5,5,3,2,2,0,1,1,0
13600,4591329.0,425,0,2083,1642,91,10,0,406,0,0,54,638,15,445960,44352,424,1915,467668,5307,20977,6178,143,46,37,181,1868,1318,2366,2393,5738,1934,2886,427,335,1999,406,0
10485,748750.0,332,0,336,550,27,9,136,33,0,0,65,41,24,124392,27753,332,932,74849,2409,1630,823,85,40,6,22,970,314,1000,1013,775,967,1393,361,124,304,33,0
15,62926.0,9,0,24,6,3,0,0,6,0,0,3,1,0,4719,652,9,21,964,66,21,57,1,1,1,3,31,22,35,35,64,29,33,3,3,7,6,0
22150,308987,58,0,102,235,8,7,0,8,0,0,8,1,17,29030,2747,58,187,12718,555,166,129,4,4,2,5,206,102,217,219,318,209,311,65,29,147,8,0
0,8444,9,0,28,3,2,0,0,6,0,0,2,0,0,2357,297,9,9,5476,22,29,7,0,0,0,2,16,28,20,20,26,14,6,1,2,5,6,0
200,231281.0,88,0,169,47,5,1,0,15,0,0,22,19,0,16600,3846,86,71,5936,219,367,151,9,0,1,2,79,103,107,108,145,92,118,21,30,49,15,0
0,654,3,0,11,0,1,0,0,2,0,0,0,0,0,849,79,3,1,244,4,1,2,0,0,0,0,2,11,4,4,7,2,1,0,4,2,2,0
0,23448,16,0,57,0,2,0,0,6,0,0,3,3,0,2100,426,16,11,5568,22,49,18,0,0,1,1,17,58,23,23,29,17,6,2,7,6,6,0
40,48566,4,0,10,0,1,0,0,2,0,0,2,0,0,1475,60,4,0,652,4,3,2,0,0,0,0,0,10,2,2,27,0,1,0,2,10,2,0
0,7565,9,0,16,0,2,0,0,0,0,0,0,2,0,1515,314,9,9,264,19,46,6,2,0,2,0,12,18,12,12,12,12,2,2,2,2,0,0
44480,451325.0,39,0,179,64,6,10,0,23,0,0,8,23,30,20660,1911,39,43,3238,309,647,461,5,2,2,6,45,102,75,80,288,49,181,16,38,129,23,0
2687840,7801487,2598,2,6486,3398,163,28,25,1630,0,0,493,143,81,793010,72783,2597,708,1197525,7354,6992,2514,257,29,181,573,603,6486,2194,2204,8896,562,3066,216,1803,3281,1630,0
578555,4429413.0,1429,1,3590,1644,71,49,0,533,0,0,278,121,140,344524,50607,1425,1392,267250,5984,5213,2376,117,30,59,201,1899,2730,2493,2500,5291,1958,3024,431,964,2174,530,0
2945,1202832.0,272,0,794,3711,25,32,0,100,0,0,47,121,85,115434,10180,272,378,50934,2107,4244,2642,30,7,10,24,393,424,518,518,1620,403,1279,176,144,680,100,0
14065,357114.0,85,0,356,232,20,19,0,164,0,0,14,40,53,89379,18067,85,450,10250,2081,1374,418,71,22,9,66,482,195,719,724,1241,554,1327,132,40,437,164,0
167910,556944.0,140,0,389,307,18,14,0,31,0,0,28,70,39,79527,11284,140,457,6516,865,2261,1138,23,2,2,16,455,208,507,510,1078,449,429,162,51,281,31,0
5,443003.0,50,0,188,127,13,15,0,22,0,0,10,27,42,55988,4204,49,214,19337,662,972,657,9,6,4,5,217,104,254,255,476,208,377,86,32,169,22,0
0,82494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87359,92,0,139,62,4,0,0,19,0,0,11,5,0,7564,1036,91,9,7996,86,237,58,2,0,4,4,6,139,25,25,118,6,42,2,40,54,19,0
54985,138911,45,0,44,59,6,0,0,15,0,0,9,9,0,21433,1563,35,32,29718,1,362,246,0,0,0,7,18,44,32,61,1035,18,1,7,9,83,14,0
1086510,6965997,1534,15,2683,2159,95,96,0,507,0,0,330,240,284,462438,43103,1529,1246,168338,5234,7762,2849,188,45,60,232,1216,1993,1722,1941,3951,1212,2736,444,592,1466,507,0
3970,131428,14,0,28,29,2,0,0,6,0,0,2,1,0,2662,424,14,2,1078,30,18,2,1,1,0,3,2,28,8,8,33,2,12,1,9,11,6,0
800,341331.0,100,0,217,0,10,11,0,30,0,0,25,43,27,41360,2862,99,117,15807,520,1167,1310,11,6,0,11,119,146,157,158,507,125,294,56,44,201,30,0
380,789488.0,312,0,649,394,19,14,0,48,0,0,57,100,42,83072,10965,312,496,48267,1114,3079,1015,15,5,5,21,483,332,552,554,1203,474,477,163,100,395,48,0
40,272155.0,55,0,179,246,11,10,0,24,0,0,6,61,24,45271,5332,55,223,13259,502,1877,523,16,3,5,11,221,93,254,254,347,226,226,82,31,153,24,0
0,75438.0,3,0,39,36,5,0,0,8,0,0,0,8,0,15460,944,3,59,8344,119,290,42,3,0,0,2,60,22,70,70,97,62,58,16,1,25,8,0
0,222594,43,0,111,198,7,7,0,23,0,0,12,32,21,26135,2777,43,43,7614,225,1268,558,7,0,0,4,45,111,67,67,308,44,121,13,26,119,23,0
0,118287,12,0,43,121,6,6,0,19,0,0,1,27,15,20474,1142,12,33,3784,277,783,247,6,0,0,2,37,43,55,55,172,36,146,8,11,72,19,0
0,11150,2,0,5,8,4,4,0,3,0,0,0,1,12,5716,406,2,15,1858,34,51,10,1,0,0,0,15,5,18,20,38,15,21,7,1,14,3,0
125,306172.0,6,0,23,134,7,0,0,8,0,0,0,39,0,22002,930,6,99,21307,334,1642,307,3,1,0,1,107,23,114,114,137,106,222,58,6,50,8,0
0,12382.0,0,0,8,23,2,2,0,4,0,0,0,0,6,3067,151,0,12,440,19,11,27,1,0,0,0,11,6,14,14,14,10,8,6,1,6,4,0
5,588735.0,53,0,156,236,9,11,0,42,0,0,13,17,33,33594,2456,53,130,1227,534,454,274,9,4,2,7,131,91,171,173,194,129,311,56,35,66,42,0
5085,465087,75,0,261,78,11,16,0,32,0,0,20,28,47,42305,2826,74,43,30506,281,702,270,11,3,2,3,40,169,74,75,328,42,137,16,60,126,32,0
0,52389,8,0,35,186,9,0,0,12,0,0,0,12,0,32125,1770,8,156,5897,727,450,296,15,2,0,2,175,35,186,186,166,173,432,78,18,89,12,0
265,233937,5,1,38,65,5,5,0,19,0,0,0,17,15,14588,1435,5,27,8222,110,552,147,5,1,4,4,29,37,47,47,137,28,61,12,11,67,19,0
22910,114326.0,59,0,210,306,10,10,0,97,0,0,3,2,30,38361,6553,59,127,15307,995,79,76,41,2,9,13,136,120,236,238,408,138,541,47,32,191,97,0
60,34749.0,1,0,6,19,2,3,0,1,0,0,0,2,9,2757,200,1,7,1006,14,55,49,0,0,0,0,7,3,9,9,21,8,7,2,1,8,1,0
105,39028.0,1,0,2,1,1,0,0,0,0,0,0,0,0,1325,210,1,15,15144,29,2,1,0,1,0,0,15,2,16,16,18,16,16,5,1,8,0,0
0,77207,4,0,10,14,6,2,0,1,0,0,0,16,3,21478,1883,4,215,4445,139,406,138,6,0,1,2,218,10,219,219,202,218,81,56,2,73,1,0
1610,3563103.0,27,0,88,274,13,15,0,63,0,0,2,7,37,53617,3725,27,192,7299,755,290,406,22,3,0,13,212,82,268,337,417,204,417,83,32,164,63,0
0,242273,18,0,38,171,8,2,0,17,0,0,1,8,0,27018,1637,18,129,17777,422,339,71,10,2,2,9,140,38,158,183,195,141,226,42,8,65,17,0
1065,216895.0,1,0,1,19,2,0,0,1,0,0,0,2,0,2770,140,1,11,552,28,60,8,1,1,0,0,11,1,14,14,12,13,12,5,0,5,1,0
0,45818.0,0,0,4,113,3,0,0,3,0,0,0,5,0,4428,165,0,15,1632,47,105,20,1,0,0,1,16,2,19,20,52,16,24,8,2,28,3,0
10005,738235.0,12,0,107,227,16,16,0,49,0,0,1,65,46,68241,5455,12,192,17585,435,1681,936,10,3,0,17,199,56,251,297,488,199,222,78,16,169,49,0
271100,2350952.0,1149,2,3450,1506,47,11,25,506,0,0,252,110,33,224501,34577,1148,708,199882,4318,3946,2274,188,31,75,187,1120,2234,1870,1870,3053,1344,1498,210,782,1404,505,0
1035340,6233026.0,317,0,546,369,22,19,0,42,0,0,46,36,45,99469,16588,317,646,104702,1767,1920,553,57,21,8,23,636,276,707,716,1116,663,977,235,61,333,42,0
0,153166,111,0,170,107,6,2,0,29,0,0,24,12,0,17787,2138,110,44,4588,186,458,270,2,1,5,5,40,170,70,70,400,40,78,18,30,96,29,0
960,401567.0,34,0,165,258,12,18,0,45,0,0,5,39,54,50679,6615,34,185,34964,537,1525,571,10,3,4,23,193,146,243,271,588,194,278,60,40,167,45,0
1704685,5455580.0,1647,0,2922,1321,73,70,0,218,0,0,366,152,199,356893,50817,1643,2050,87672,7165,7295,3658,126,18,31,100,2039,1547,2489,2510,4169,2111,4405,818,474,1677,218,0
60,92500.0,13,0,33,45,6,5,0,14,0,0,3,5,12,17299,1069,13,69,4289,283,162,24,6,6,0,2,77,27,99,100,109,81,200,33,4,29,14,0
615775,4156539.0,83,1,199,32,7,15,0,45,0,0,17,7,44,24489,1691,83,14,87598,109,175,78,5,0,3,3,2,155,48,63,100,3,50,1,51,48,45,0
25058520,215755710.0,3565,23,14692,2668,307,509,0,2678,0,0,659,187,1527,1486721,128981,3552,1473,3165626,11463,9171,7435,478,49,247,521,1100,7521,3714,4229,10440,1046,5133,322,2812,5335,2657,0
1586150,2072302.0,500,0,1950,429,51,40,0,340,0,0,110,40,120,237810,22614,500,337,165338,2304,1336,1284,112,17,43,121,377,1126,727,740,1829,381,1078,105,406,852,340,0
103840,431311.0,85,0,298,113,6,4,0,34,0,0,25,7,11,19590,2908,84,54,28018,234,224,135,9,2,2,10,63,178,116,116,198,82,88,19,61,91,34,0
1401845,4039563,1243,0,3424,714,42,0,0,818,0,0,297,90,0,201515,30198,1240,195,1216535,2041,3283,918,79,4,79,164,105,3192,909,911,2266,91,678,19,1036,982,817,0
7739375,33506298.0,3138,9,17644,1214,88,25,0,2278,0,0,662,44,74,427357,64262,3137,96,571847,2722,3476,1047,140,5,228,317,27,9195,2299,2437,6224,20,1036,4,2761,3290,2277,0
1512072,4626372.0,976,3,3575,621,67,79,124,858,0,0,194,34,236,323450,28776,976,179,176600,2631,1905,931,111,6,78,154,116,2760,948,1043,2710,91,1114,33,747,1019,857,0
672515,5221757,405,0,1684,378,29,0,0,460,0,0,61,23,0,132891,12303,405,71,356129,1137,1320,188,41,1,45,68,38,1104,489,491,978,28,335,9,292,377,459,0
10737056,31464172.0,3435,10,11651,7394,376,251,0,2223,0,0,726,687,744,1828217,132164,3433,3716,2779559,21515,22529,7561,697,81,187,492,3436,6324,5607,5816,11621,3344,10746,1110,1972,4510,2221,0
12566145,98420806.0,15009,27,49416,11721,432,685,0,7033,0,0,1786,344,2055,2095543,218854,14902,1544,1818054,18808,26898,9753,524,21,582,999,594,25521,7571,7611,26158,538,9438,94,7127,10553,7032,0
35810,310327.0,55,0,118,65,10,9,0,29,0,0,10,16,23,38859,6671,55,218,3688,612,471,329,10,4,1,5,241,82,271,272,270,242,395,79,19,68,29,0
27735,618911,133,0,343,136,13,10,0,45,0,0,26,27,29,55360,5820,133,153,63137,657,821,394,18,2,4,18,189,269,240,240,512,194,324,34,54,170,44,0
180,121065,10,0,18,2,2,0,0,1,0,0,2,3,0,2000,223,10,8,5464,16,49,31,0,1,0,0,8,12,9,9,16,8,9,1,3,3,1,0
325,601239.0,146,0,373,149,10,8,0,50,0,0,36,60,24,41102,5642,146,170,56647,447,1481,581,5,3,4,7,283,232,339,339,509,277,163,61,56,161,50,0
0,6818,4,0,15,0,1,0,0,2,0,0,1,0,0,937,88,4,1,162,11,6,4,0,0,0,0,4,15,6,6,13,4,3,0,0,6,2,0
6245010,29851612.0,6728,6,21510,9099,603,294,19744,4021,0,0,764,635,875,2928517,205617,6705,5615,4295057,27883,28758,8511,1054,172,413,931,5074,13457,9099,9678,21853,4947,12329,1670,3800,8664,4021,0
6100305,16810783.0,6996,2,19207,5984,327,277,199,1454,0,0,613,903,816,1587172,223609,6974,8090,1989823,21734,61098,15992,418,210,214,522,7675,9725,9650,10517,20929,7985,12605,2884,2567,7112,1453,0
615,466732.0,40,0,160,339,22,7,0,88,0,0,1,19,0,99812,6623,40,567,67874,2250,1113,638,34,11,4,11,546,109,715,716,722,625,1491,267,57,453,88,0
0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,486184.0,151,0,371,211,12,8,0,46,0,0,34,18,21,51663,5362,150,149,20647,587,655,408,12,11,2,15,150,243,208,216,445,161,332,52,64,134,46,0
1015,652998.0,119,1,389,1105,20,12,0,61,0,0,18,62,33,89051,9904,119,326,53294,1389,1971,930,24,6,5,23,335,228,392,407,1018,331,762,117,70,355,61,0
0,211914,125,0,438,21,8,0,0,71,0,0,24,0,0,27138,1976,125,33,111157,50,69,49,0,0,3,3,30,440,100,100,90,28,13,14,45,15,71,0
0,79000.0,2,0,6,3,2,0,0,2,0,0,0,1,0,2012,169,2,0,271,10,34,18,0,0,0,1,0,6,2,2,15,0,5,0,3,4,2,0
0,80966.0,9,0,102,59,7,5,0,19,0,0,1,18,15,25111,2131,9,65,10006,237,563,231,3,1,2,3,66,52,88,89,213,69,119,32,18,87,19,0
17205,186809.0,77,0,166,88,6,4,0,19,0,0,19,19,11,21316,3816,77,75,1924,231,490,222,8,1,3,10,77,120,101,102,258,82,117,24,29,84,19,0
20985,324242.0,57,0,224,90,9,8,0,47,0,0,13,13,20,33100,2508,57,79,9823,224,458,367,6,2,5,9,91,179,145,148,329,99,104,27,23,109,46,0
5,174096,11,0,45,42,5,0,0,14,0,0,4,6,0,16540,1101,11,43,6350,159,286,145,4,1,1,1,47,35,60,60,87,46,86,17,7,32,14,0
0,44846,65,0,101,9,2,0,0,13,0,0,10,0,0,3325,535,64,3,1282,13,23,2,1,0,0,1,5,101,17,17,47,4,6,1,14,12,13,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
